Delta_mean,Delta_median,Delta_std,Delta_min,Delta_max,Theta_mean,Theta_median,Theta_std,Theta_min,Theta_max,Alpha_mean,Alpha_median,Alpha_std,Alpha_min,Alpha_max,Beta_mean,Beta_median,Beta_std,Beta_min,Beta_max,Gamma_mean,Gamma_median,Gamma_std,Gamma_min,Gamma_max,Delta_TP9_trend,Delta_AF7_trend,Delta_AF8_trend,Delta_TP10_trend,Theta_TP9_trend,Theta_AF7_trend,Theta_AF8_trend,Theta_TP10_trend,Alpha_TP9_trend,Alpha_AF7_trend,Alpha_AF8_trend,Alpha_TP10_trend,Beta_TP9_trend,Beta_AF7_trend,Beta_AF8_trend,Beta_TP10_trend,Gamma_TP9_trend,Gamma_AF7_trend,Gamma_AF8_trend,Gamma_TP10_trend,RAW_TP9_trend,RAW_AF7_trend,RAW_AF8_trend,RAW_TP10_trend,AUX_RIGHT_trend,Accelerometer_X_trend,Accelerometer_Y_trend,Accelerometer_Z_trend,Gyro_X_trend,Gyro_Y_trend,Gyro_Z_trend,HeadBandOn_trend,HSI_TP9_trend,HSI_AF7_trend,HSI_AF8_trend,HSI_TP10_trend,Battery_trend,Result_trend,Delta_TP9_correlation,Theta_TP9_correlation,Alpha_TP9_correlation,Beta_TP9_correlation,Gamma_TP9_correlation,Delta_AF7_correlation,Theta_AF7_correlation,Alpha_AF7_correlation,Beta_AF7_correlation,Gamma_AF7_correlation,Delta_AF8_correlation,Theta_AF8_correlation,Alpha_AF8_correlation,Beta_AF8_correlation,Gamma_AF8_correlation,Delta_TP10_correlation,Theta_TP10_correlation,Alpha_TP10_correlation,Beta_TP10_correlation,Gamma_TP10_correlation
0.353054396,0.31017354,0.246487536,-0.16488063,0.81171125,0.507324848,0.429314,0.298370743,-0.047795836,1.0823952,0.821346358,0.6764538,0.366590089,0.5308255,1.6833489,0.57515281,0.5795411,0.17425309,0.2631634,0.83176017,-0.028382644,-0.022542227,0.048930881,-0.15557998,0.06291366,0.008081686,-0.030364174,-0.013293641,-0.077244762,0.097449618,0.053809909,0.103055054,0.067848937,0.022389955,-0.014085157,-0.047285197,-0.096462485,-0.03341411,-0.005258231,-0.030813558,-0.052723141,0.002200389,-0.011126305,0.022490952,-0.005097485,-0.094945215,-0.251557925,-0.320509873,-0.351025068,-0.098976765,1.76E-05,0.000471206,-5.76E-05,-0.000643962,0.018982483,-0.062167465,0,0,0,0,0,0,1,-1.581722709,-1.130662134,1.783812398,-0.884528839,-0.863951401,2.211583257,2.183733434,1.214829985,-2.137035013,-0.811668588,1.132605877,0.38077319,2.989170557,3.213113845,-2.402376063,2.517130801,1.491823844,3.404579108,3.265234764,2.152978957
0.123199604,0.18643832,0.166380601,-0.72327965,0.31729358,0.244759435,0.2944696,0.208786853,-0.18694174,0.8015129,0.61263547,0.62701017,0.131811913,0.29399014,1.0104237,0.326739163,0.28636667,0.175662614,0.07222807,0.68772227,-0.302521816,-0.30873,0.106664551,-0.5139288,-0.13002138,-0.020978538,0.046821291,-0.037879657,-0.025644947,-0.008331045,-0.01332074,-0.10504323,-0.048049323,-0.02769351,0.003316181,-0.003707059,0.002933289,-0.001157502,0.000903887,0.013558005,-0.000746983,0.035879759,0.002209013,-0.001630377,0.012768448,0.028139026,-0.157925308,0.159282917,-0.043689303,-0.350259712,-0.000124622,-0.000746151,-5.83E-06,-0.014688373,0.003373735,0.012920073,0,0,0,0,0,0,1,0.412168841,1.708911303,3.115732908,5.353002086,-4.474747747,-4.955375174,2.561513645,1.62431571,3.585024087,0.551793215,-0.367735025,1.934646599,0.268165213,3.697665319,3.821267222,4.480512999,4.569913431,5.961128914,4.215484848,1.605024401
-0.06395254,-0.12913346,0.139259239,-0.28116456,0.24104796,0.034006183,0.059062105,0.09011575,-0.13001193,0.3362716,0.344253146,0.34377855,0.066296719,0.1906251,0.5020896,0.428496659,0.39346397,0.075753884,0.34760952,0.5992501,-0.106062412,-0.092232056,0.102725676,-0.33401608,0.0669665,-0.020978538,0.046821291,-0.037879657,-0.025644947,-0.008331045,-0.01332074,-0.10504323,-0.048049323,-0.02769351,0.003316181,-0.003707059,0.002933289,-0.001157502,0.000903887,0.013558005,-0.000746983,0.035879759,0.002209013,-0.001630377,0.012768448,0.028139026,-0.157925308,0.159282917,-0.043689303,-0.350259712,-0.000124622,-0.000746151,-5.83E-06,-0.014688373,0.003373735,0.012920073,0,0,0,0,0,0,1,0.412168841,1.708911303,3.115732908,5.353002086,-4.474747747,-4.955375174,2.561513645,1.62431571,3.585024087,0.551793215,-0.367735025,1.934646599,0.268165213,3.697665319,3.821267222,4.480512999,4.569913431,5.961128914,4.215484848,1.605024401
-0.261125194,-0.22896954,0.211421129,-0.6650401,0.05771611,-0.11043334,-0.09573067,0.326932464,-0.72966534,0.78143245,0.228853308,0.2520067,0.080467787,0.048024718,0.37793043,-0.001825265,0.007761804,0.084525597,-0.15252899,0.13132481,-0.33655139,-0.33929393,0.10157102,-0.5523811,-0.14181073,-0.020978538,0.046821291,-0.037879657,-0.025644947,-0.008331045,-0.01332074,-0.10504323,-0.048049323,-0.02769351,0.003316181,-0.003707059,0.002933289,-0.001157502,0.000903887,0.013558005,-0.000746983,0.035879759,0.002209013,-0.001630377,0.012768448,0.028139026,-0.157925308,0.159282917,-0.043689303,-0.350259712,-0.000124622,-0.000746151,-5.83E-06,-0.014688373,0.003373735,0.012920073,0,0,0,0,0,0,1,0.412168841,1.708911303,3.115732908,5.353002086,-4.474747747,-4.955375174,2.561513645,1.62431571,3.585024087,0.551793215,-0.367735025,1.934646599,0.268165213,3.697665319,3.821267222,4.480512999,4.569913431,5.961128914,4.215484848,1.605024401
0.250142744,0.25371036,0.163784925,-0.011326147,0.56372404,0.43589065,0.37738025,0.197567541,0.114414684,1.051292,0.786756772,0.7082432,0.259593075,0.38591132,1.2492061,0.523422254,0.48588806,0.182280133,0.20849076,0.8422372,-0.015064901,-0.026237722,0.065530831,-0.123508915,0.16158032,-0.020978538,0.046821291,-0.037879657,-0.025644947,-0.008331045,-0.01332074,-0.10504323,-0.048049323,-0.02769351,0.003316181,-0.003707059,0.002933289,-0.001157502,0.000903887,0.013558005,-0.000746983,0.035879759,0.002209013,-0.001630377,0.012768448,0.028139026,-0.157925308,0.159282917,-0.043689303,-0.350259712,-0.000124622,-0.000746151,-5.83E-06,-0.014688373,0.003373735,0.012920073,0,0,0,0,0,0,1,0.412168841,1.708911303,3.115732908,5.353002086,-4.474747747,-4.955375174,2.561513645,1.62431571,3.585024087,0.551793215,-0.367735025,1.934646599,0.268165213,3.697665319,3.821267222,4.480512999,4.569913431,5.961128914,4.215484848,1.605024401
0.373267299,0.3448013,0.331763385,-0.72327965,0.98957413,0.387147504,0.33625183,0.369351134,-0.18694174,1.116608,0.735141953,0.7367099,0.253237436,0.29399014,1.0860113,0.39214394,0.32415107,0.143132734,0.23265693,0.66191304,-0.340333309,-0.3489634,0.060285625,-0.45068082,-0.21527527,0.100401562,0.005433834,-0.014869585,0.075686463,0.128096459,0.097727128,0.132155063,0.124829166,0.077050552,0.045694338,0.075599235,0.135693096,0.043031695,0.026217874,0.007044148,0.039731229,-0.020550493,-0.014490715,-0.003670656,-0.03586437,0.757252805,-0.147427406,0.227607187,0.778775628,-0.119426512,0.001294716,0.000143393,0.000188729,0.023750061,-0.054411393,0.005936277,0,0,0,0,0,0,1,6.947436004,8.031045472,7.368925844,7.285415955,-5.497248416,2.477037247,7.473307524,7.976117328,5.214394111,-5.830431059,-6.537986169,7.451164934,7.600353861,4.138059023,-4.697401157,5.817833551,8.00994115,7.039170533,4.606427852,-8.587233732
-0.154811221,-0.15220432,0.199078662,-0.5195616,0.16300425,-0.003246783,-0.14258692,0.337123613,-0.5155875,0.73401934,0.333162307,0.28052697,0.143470103,0.10365492,0.5688676,0.453771336,0.47687522,0.069856741,0.31705537,0.548913,-0.005685219,-0.010096848,0.058276429,-0.1488172,0.08302846,0.100401562,0.005433834,-0.014869585,0.075686463,0.128096459,0.097727128,0.132155063,0.124829166,0.077050552,0.045694338,0.075599235,0.135693096,0.043031695,0.026217874,0.007044148,0.039731229,-0.020550493,-0.014490715,-0.003670656,-0.03586437,0.757252805,-0.147427406,0.227607187,0.778775628,-0.119426512,0.001294716,0.000143393,0.000188729,0.023750061,-0.054411393,0.005936277,0,0,0,0,0,0,1,6.947436004,8.031045472,7.368925844,7.285415955,-5.497248416,2.477037247,7.473307524,7.976117328,5.214394111,-5.830431059,-6.537986169,7.451164934,7.600353861,4.138059023,-4.697401157,5.817833551,8.00994115,7.039170533,4.606427852,-8.587233732
-0.200960809,-0.19333519,0.108251802,-0.4516797,0.00439046,-0.131647448,-0.32420358,0.434442299,-0.56854135,0.7509453,0.200757228,0.11925166,0.222394137,-0.064694256,0.6154322,0.05514731,0.006921405,0.115706917,-0.13645023,0.2959508,-0.462911694,-0.44492,0.082500946,-0.631688,-0.33602464,0.100401562,0.005433834,-0.014869585,0.075686463,0.128096459,0.097727128,0.132155063,0.124829166,0.077050552,0.045694338,0.075599235,0.135693096,0.043031695,0.026217874,0.007044148,0.039731229,-0.020550493,-0.014490715,-0.003670656,-0.03586437,0.757252805,-0.147427406,0.227607187,0.778775628,-0.119426512,0.001294716,0.000143393,0.000188729,0.023750061,-0.054411393,0.005936277,0,0,0,0,0,0,1,6.947436004,8.031045472,7.368925844,7.285415955,-5.497248416,2.477037247,7.473307524,7.976117328,5.214394111,-5.830431059,-6.537986169,7.451164934,7.600353861,4.138059023,-4.697401157,5.817833551,8.00994115,7.039170533,4.606427852,-8.587233732
0.348930185,0.2920134,0.239725623,0.054343272,1.025671,0.456046144,0.25824258,0.338909471,0.112309925,1.2846098,0.859182373,0.6598055,0.38445865,0.3488014,1.4455122,0.587180752,0.5543221,0.136288354,0.3693047,0.86550295,0.034101166,0.04827065,0.091379056,-0.11885046,0.16158032,0.100401562,0.005433834,-0.014869585,0.075686463,0.128096459,0.097727128,0.132155063,0.124829166,0.077050552,0.045694338,0.075599235,0.135693096,0.043031695,0.026217874,0.007044148,0.039731229,-0.020550493,-0.014490715,-0.003670656,-0.03586437,0.757252805,-0.147427406,0.227607187,0.778775628,-0.119426512,0.001294716,0.000143393,0.000188729,0.023750061,-0.054411393,0.005936277,0,0,0,0,0,0,1,6.947436004,8.031045472,7.368925844,7.285415955,-5.497248416,2.477037247,7.473307524,7.976117328,5.214394111,-5.830431059,-6.537986169,7.451164934,7.600353861,4.138059023,-4.697401157,5.817833551,8.00994115,7.039170533,4.606427852,-8.587233732
0.764799705,1.0726087,0.481234698,-0.117354944,1.2562845,0.986320531,1.116608,0.272140996,0.23043124,1.2371383,0.733642244,0.8156813,0.23908442,0.41723597,1.0449841,0.288334577,0.20516628,0.185878541,0.08489642,0.6431117,-0.376947424,-0.43846786,0.097962806,-0.45998138,-0.17043312,-0.187251948,-0.078991442,-0.022304672,-0.181123656,-0.10157831,-0.0617802,-0.008388363,-0.13971688,0.052380666,0.005087596,-0.0249792,-0.020330723,0.038312925,0.015246152,0.019957478,0.037132883,0.006399144,0.018875115,0.037545835,-0.013646453,1.493517727,0.042981704,0.11461427,1.658445708,0.162068625,-0.000477693,-0.000786933,-0.000240825,-0.020653459,-0.039121108,0.00977798,0,-0.020351311,0,0,-0.020351311,0,1,3.213845027,4.019092342,1.137560603,1.858054289,3.786703452,0.175991074,3.741464692,-0.282420375,1.514746601,-4.367972839,2.208012806,4.63374997,1.443685639,-2.793803028,-2.158042869,2.314850544,4.049813022,2.815474551,-5.678087089,0.865285591
0.256882536,0.24401085,0.243141081,-0.10829705,0.64526963,0.316590279,0.32550114,0.31034146,-0.17431743,0.73635393,0.329946967,0.32531562,0.109485068,0.15133545,0.5314293,0.387248236,0.38150415,0.071323368,0.2728064,0.52223706,-0.067700404,-0.0676074,0.089959985,-0.20672587,0.0963462,-0.187251948,-0.078991442,-0.022304672,-0.181123656,-0.10157831,-0.0617802,-0.008388363,-0.13971688,0.052380666,0.005087596,-0.0249792,-0.020330723,0.038312925,0.015246152,0.019957478,0.037132883,0.006399144,0.018875115,0.037545835,-0.013646453,1.493517727,0.042981704,0.11461427,1.658445708,0.162068625,-0.000477693,-0.000786933,-0.000240825,-0.020653459,-0.039121108,0.00977798,0,-0.020351311,0,0,-0.020351311,0,1,3.213845027,4.019092342,1.137560603,1.858054289,3.786703452,0.175991074,3.741464692,-0.282420375,1.514746601,-4.367972839,2.208012806,4.63374997,1.443685639,-2.793803028,-2.158042869,2.314850544,4.049813022,2.815474551,-5.678087089,0.865285591
-0.070939662,-0.07831464,0.164730197,-0.3274918,0.16729489,0.379223722,0.38676134,0.260662411,-0.06841871,0.8007182,0.252612695,0.21415746,0.133080474,-0.05537261,0.5879045,-0.055525393,-0.040140398,0.067435667,-0.22262068,0.025441717,-0.472052859,-0.44695297,0.101158509,-0.71915096,-0.35709566,-0.187251948,-0.078991442,-0.022304672,-0.181123656,-0.10157831,-0.0617802,-0.008388363,-0.13971688,0.052380666,0.005087596,-0.0249792,-0.020330723,0.038312925,0.015246152,0.019957478,0.037132883,0.006399144,0.018875115,0.037545835,-0.013646453,1.493517727,0.042981704,0.11461427,1.658445708,0.162068625,-0.000477693,-0.000786933,-0.000240825,-0.020653459,-0.039121108,0.00977798,0,-0.020351311,0,0,-0.020351311,0,1,3.213845027,4.019092342,1.137560603,1.858054289,3.786703452,0.175991074,3.741464692,-0.282420375,1.514746601,-4.367972839,2.208012806,4.63374997,1.443685639,-2.793803028,-2.158042869,2.314850544,4.049813022,2.815474551,-5.678087089,0.865285591
0.741494586,1.0898103,0.459745208,0.08731654,1.215124,1.155941405,1.3186959,0.365148147,0.45053533,1.4542526,0.944457976,0.95588344,0.123974802,0.6195686,1.1302449,0.347494175,0.2864358,0.09940007,0.18330202,0.55362344,-0.038244319,-0.040075604,0.043929357,-0.12305097,0.004147193,-0.187251948,-0.078991442,-0.022304672,-0.181123656,-0.10157831,-0.0617802,-0.008388363,-0.13971688,0.052380666,0.005087596,-0.0249792,-0.020330723,0.038312925,0.015246152,0.019957478,0.037132883,0.006399144,0.018875115,0.037545835,-0.013646453,1.493517727,0.042981704,0.11461427,1.658445708,0.162068625,-0.000477693,-0.000786933,-0.000240825,-0.020653459,-0.039121108,0.00977798,0,-0.020351311,0,0,-0.020351311,0,1,3.213845027,4.019092342,1.137560603,1.858054289,3.786703452,0.175991074,3.741464692,-0.282420375,1.514746601,-4.367972839,2.208012806,4.63374997,1.443685639,-2.793803028,-2.158042869,2.314850544,4.049813022,2.815474551,-5.678087089,0.865285591
