Delta_mean,Delta_median,Delta_std,Delta_min,Delta_max,Theta_mean,Theta_median,Theta_std,Theta_min,Theta_max,Alpha_mean,Alpha_median,Alpha_std,Alpha_min,Alpha_max,Beta_mean,Beta_median,Beta_std,Beta_min,Beta_max,Gamma_mean,Gamma_median,Gamma_std,Gamma_min,Gamma_max,Delta_TP9_trend,Delta_AF7_trend,Delta_AF8_trend,Delta_TP10_trend,Theta_TP9_trend,Theta_AF7_trend,Theta_AF8_trend,Theta_TP10_trend,Alpha_TP9_trend,Alpha_AF7_trend,Alpha_AF8_trend,Alpha_TP10_trend,Beta_TP9_trend,Beta_AF7_trend,Beta_AF8_trend,Beta_TP10_trend,Gamma_TP9_trend,Gamma_AF7_trend,Gamma_AF8_trend,Gamma_TP10_trend,RAW_TP9_trend,RAW_AF7_trend,RAW_AF8_trend,RAW_TP10_trend,AUX_RIGHT_trend,Accelerometer_X_trend,Accelerometer_Y_trend,Accelerometer_Z_trend,Gyro_X_trend,Gyro_Y_trend,Gyro_Z_trend,HeadBandOn_trend,HSI_TP9_trend,HSI_AF7_trend,HSI_AF8_trend,HSI_TP10_trend,Battery_trend,Result_trend,Delta_TP9_correlation,Theta_TP9_correlation,Alpha_TP9_correlation,Beta_TP9_correlation,Gamma_TP9_correlation,Delta_AF7_correlation,Theta_AF7_correlation,Alpha_AF7_correlation,Beta_AF7_correlation,Gamma_AF7_correlation,Delta_AF8_correlation,Theta_AF8_correlation,Alpha_AF8_correlation,Beta_AF8_correlation,Gamma_AF8_correlation,Delta_TP10_correlation,Theta_TP10_correlation,Alpha_TP10_correlation,Beta_TP10_correlation,Gamma_TP10_correlation
-0.158584189,-0.228918,0.381759789,-0.8277465,0.53595626,-0.152027759,-0.12359675,0.312559534,-0.732187,0.3250594,0.122037175,0.071328364,0.185049557,-0.1182893,0.47314075,-0.126290536,-0.15049466,0.144572995,-0.37090772,0.15065527,-0.629313292,-0.6335397,0.0678661,-0.7794832,-0.5216928,0.04673435,-0.021968683,0.021695397,-0.008994728,0.041778062,-0.006619944,0.042529677,0.070971566,0.066183826,-0.001342312,0.043088696,0.025335471,0.042882095,0.011921009,0.03600918,0.029655541,-0.026416518,-0.055788417,0.009157661,-0.012209404,-0.362565011,-0.249030325,-0.345000883,-0.332871766,-0.616927825,0.005156364,-0.006777254,0.001024356,-0.008192838,-0.027163813,0.136100884,0,0,0,0,0,0,1,3.243606926,3.627708409,3.515440411,6.144772723,-2.841500212,2.589700011,1.5301733,3.279935924,2.913245984,-3.642059893,2.675297185,2.524823964,3.987354223,5.933920863,5.833020858,0.756828466,5.13472455,4.712432181,6.267751744,-4.170993348
0.278817259,0.29118484,0.108564571,-0.000515,0.42084607,0.2158241,0.21032143,0.193755101,-0.08567805,0.53787076,0.530467704,0.5547231,0.13184808,0.21987513,0.8449421,0.442680099,0.44259313,0.080762395,0.31518093,0.5712726,-0.302007719,-0.28408122,0.087551221,-0.4580083,-0.16597696,0.04673435,-0.021968683,0.021695397,-0.008994728,0.041778062,-0.006619944,0.042529677,0.070971566,0.066183826,-0.001342312,0.043088696,0.025335471,0.042882095,0.011921009,0.03600918,0.029655541,-0.026416518,-0.055788417,0.009157661,-0.012209404,-0.362565011,-0.249030325,-0.345000883,-0.332871766,-0.616927825,0.005156364,-0.006777254,0.001024356,-0.008192838,-0.027163813,0.136100884,0,0,0,0,0,0,1,3.243606926,3.627708409,3.515440411,6.144772723,-2.841500212,2.589700011,1.5301733,3.279935924,2.913245984,-3.642059893,2.675297185,2.524823964,3.987354223,5.933920863,5.833020858,0.756828466,5.13472455,4.712432181,6.267751744,-4.170993348
0.267258062,0.30237752,0.169924099,-0.019803809,0.5770634,0.320671433,0.33855632,0.190848391,-0.10004025,0.6112575,0.677252658,0.6526913,0.186715958,0.46272004,1.0978447,0.353602903,0.3169448,0.139076162,0.14312334,0.6849336,-0.179833749,-0.19378975,0.088243971,-0.32794058,0.09630977,0.044454377,0.022843113,-0.073222777,0.065158667,-0.078008861,0.013868926,-0.055590016,-0.04730104,-0.034876722,-0.013447495,-0.053764533,-0.061876468,-0.048579663,-0.012757929,0.005136089,-0.059638927,-0.01008116,0.018859432,-0.026929614,0.012660592,0.228312405,-0.105321061,0.076369506,0.147209737,-0.115238141,0.004529301,0.000184929,0.00082463,-0.008206084,-0.166492227,-0.00034849,0,0,0,0,0,0,1,-2.120041918,2.936057922,3.429806176,3.481311407,2.135947847,-4.236502169,-0.741776821,1.303846106,1.438596094,-1.731102611,0.585459054,1.433977645,2.359253278,-2.690095319,1.60007482,-2.014650404,1.495227607,2.856053389,2.95448946,0.895316705
-0.373963332,-0.33148497,0.123621354,-0.640798,-0.18169875,-0.22484302,-0.19989073,0.117023345,-0.450096,-0.062190603,0.012446522,0.026693802,0.066118716,-0.19999073,0.11158488,-0.072591133,-0.06289927,0.078729709,-0.1894408,0.057417665,-0.485825163,-0.47947407,0.097023614,-0.7076935,-0.3335907,0.044454377,0.022843113,-0.073222777,0.065158667,-0.078008861,0.013868926,-0.055590016,-0.04730104,-0.034876722,-0.013447495,-0.053764533,-0.061876468,-0.048579663,-0.012757929,0.005136089,-0.059638927,-0.01008116,0.018859432,-0.026929614,0.012660592,0.228312405,-0.105321061,0.076369506,0.147209737,-0.115238141,0.004529301,0.000184929,0.00082463,-0.008206084,-0.166492227,-0.00034849,0,0,0,0,0,0,1,-2.120041918,2.936057922,3.429806176,3.481311407,2.135947847,-4.236502169,-0.741776821,1.303846106,1.438596094,-1.731102611,0.585459054,1.433977645,2.359253278,-2.690095319,1.60007482,-2.014650404,1.495227607,2.856053389,2.95448946,0.895316705
-0.215228831,-0.21275415,0.298597174,-0.70428646,0.28117713,-0.135586075,-0.13665119,0.189211566,-0.49690545,0.19572371,0.032239286,-0.038526643,0.167256881,-0.18119283,0.3548133,-0.109843623,-0.12317386,0.036086196,-0.17762715,-0.056518115,-0.646896692,-0.67268735,0.078816249,-0.772832,-0.5159194,0.044454377,0.022843113,-0.073222777,0.065158667,-0.078008861,0.013868926,-0.055590016,-0.04730104,-0.034876722,-0.013447495,-0.053764533,-0.061876468,-0.048579663,-0.012757929,0.005136089,-0.059638927,-0.01008116,0.018859432,-0.026929614,0.012660592,0.228312405,-0.105321061,0.076369506,0.147209737,-0.115238141,0.004529301,0.000184929,0.00082463,-0.008206084,-0.166492227,-0.00034849,0,0,0,0,0,0,1,-2.120041918,2.936057922,3.429806176,3.481311407,2.135947847,-4.236502169,-0.741776821,1.303846106,1.438596094,-1.731102611,0.585459054,1.433977645,2.359253278,-2.690095319,1.60007482,-2.014650404,1.495227607,2.856053389,2.95448946,0.895316705
0.278635028,0.31022117,0.207924369,-0.13807277,0.60122305,0.298910198,0.31511316,0.179429256,-0.14306058,0.5574069,0.56833941,0.43678707,0.207888813,0.30083737,0.94805425,0.372053198,0.32906964,0.141274822,0.15229678,0.588683,-0.324575431,-0.292376,0.109818781,-0.5492127,-0.17639643,0.044454377,0.022843113,-0.073222777,0.065158667,-0.078008861,0.013868926,-0.055590016,-0.04730104,-0.034876722,-0.013447495,-0.053764533,-0.061876468,-0.048579663,-0.012757929,0.005136089,-0.059638927,-0.01008116,0.018859432,-0.026929614,0.012660592,0.228312405,-0.105321061,0.076369506,0.147209737,-0.115238141,0.004529301,0.000184929,0.00082463,-0.008206084,-0.166492227,-0.00034849,0,0,0,0,0,0,1,-2.120041918,2.936057922,3.429806176,3.481311407,2.135947847,-4.236502169,-0.741776821,1.303846106,1.438596094,-1.731102611,0.585459054,1.433977645,2.359253278,-2.690095319,1.60007482,-2.014650404,1.495227607,2.856053389,2.95448946,0.895316705
0.539881504,0.45616028,0.229486269,0.31887984,1.0499681,0.433979016,0.4301284,0.154481598,0.117523246,0.7465415,0.830195328,0.8436769,0.219381317,0.36303052,1.2113457,0.409909171,0.38010582,0.17722349,0.18840854,0.7515622,-0.214611209,-0.19025058,0.073045265,-0.3367447,-0.09276949,0.036628499,0.043563963,0.081031572,0.055566965,0.054030066,0.024450273,0.073806108,0.098526273,0.074572646,0.062651162,0.040823671,0.13124869,0.020545221,0.000562315,0.001522754,0.021830856,-0.025579782,0.01653913,0.005174521,-0.007703312,0.02454518,0.041308487,-0.041743124,0.060386527,0.39904736,-0.000587158,0.0002382,-0.00025728,-0.021926272,-0.013013075,-0.028195553,0,0,0,0,0,0,1,3.191302684,5.466037826,4.232146661,1.686290124,-5.801811032,2.758532806,5.182471924,3.018176143,1.209981672,3.980930333,2.856116252,4.825429336,5.073107757,-2.122581919,0.472225127,3.348350416,3.853308474,3.924867,-0.284999571,-3.017854975
-0.016024234,-0.13694066,0.296654836,-0.39814946,0.5913058,-0.054224026,-0.031750925,0.087448046,-0.32105,0.08717623,0.109136615,0.049022213,0.192296733,-0.17782536,0.45559436,-0.015887469,-0.038963817,0.0860436,-0.15402097,0.13757652,-0.582980989,-0.58519915,0.078181169,-0.709091,-0.44690484,0.036628499,0.043563963,0.081031572,0.055566965,0.054030066,0.024450273,0.073806108,0.098526273,0.074572646,0.062651162,0.040823671,0.13124869,0.020545221,0.000562315,0.001522754,0.021830856,-0.025579782,0.01653913,0.005174521,-0.007703312,0.02454518,0.041308487,-0.041743124,0.060386527,0.39904736,-0.000587158,0.0002382,-0.00025728,-0.021926272,-0.013013075,-0.028195553,0,0,0,0,0,0,1,3.191302684,5.466037826,4.232146661,1.686290124,-5.801811032,2.758532806,5.182471924,3.018176143,1.209981672,3.980930333,2.856116252,4.825429336,5.073107757,-2.122581919,0.472225127,3.348350416,3.853308474,3.924867,-0.284999571,-3.017854975
0.057790905,-0.16156021,0.523060618,-0.5022363,1.0691835,0.162795535,0.1524326,0.260973798,-0.19239478,0.6527541,0.342682395,0.3481878,0.112377489,0.18216443,0.52727824,-0.024554126,-0.0374927,0.106511618,-0.24136259,0.15750864,-0.633815863,-0.62856656,0.076053668,-0.772832,-0.49428982,0.036628499,0.043563963,0.081031572,0.055566965,0.054030066,0.024450273,0.073806108,0.098526273,0.074572646,0.062651162,0.040823671,0.13124869,0.020545221,0.000562315,0.001522754,0.021830856,-0.025579782,0.01653913,0.005174521,-0.007703312,0.02454518,0.041308487,-0.041743124,0.060386527,0.39904736,-0.000587158,0.0002382,-0.00025728,-0.021926272,-0.013013075,-0.028195553,0,0,0,0,0,0,1,3.191302684,5.466037826,4.232146661,1.686290124,-5.801811032,2.758532806,5.182471924,3.018176143,1.209981672,3.980930333,2.856116252,4.825429336,5.073107757,-2.122581919,0.472225127,3.348350416,3.853308474,3.924867,-0.284999571,-3.017854975
0.738944609,0.57605934,0.322796444,0.3861629,1.3689566,0.534409716,0.42706797,0.300496463,0.15260614,1.0693159,1.065175318,1.0533515,0.374929499,0.6149939,1.6812724,0.558541601,0.5794434,0.168697618,0.23299909,0.8324842,-0.284919734,-0.27670228,0.064094292,-0.43650165,-0.1886378,0.036628499,0.043563963,0.081031572,0.055566965,0.054030066,0.024450273,0.073806108,0.098526273,0.074572646,0.062651162,0.040823671,0.13124869,0.020545221,0.000562315,0.001522754,0.021830856,-0.025579782,0.01653913,0.005174521,-0.007703312,0.02454518,0.041308487,-0.041743124,0.060386527,0.39904736,-0.000587158,0.0002382,-0.00025728,-0.021926272,-0.013013075,-0.028195553,0,0,0,0,0,0,1,3.191302684,5.466037826,4.232146661,1.686290124,-5.801811032,2.758532806,5.182471924,3.018176143,1.209981672,3.980930333,2.856116252,4.825429336,5.073107757,-2.122581919,0.472225127,3.348350416,3.853308474,3.924867,-0.284999571,-3.017854975
0.137341107,0.16711226,0.207810736,-0.194546,0.45106634,0.379358747,0.38424212,0.146952168,0.12555894,0.7465415,0.685882223,0.65649647,0.15552368,0.41165197,1.1112434,0.342421492,0.33245248,0.130474131,0.13149062,0.57389545,-0.151443889,-0.16170901,0.087288518,-0.32373518,0.026109558,0.051253726,-0.070547464,-0.053972573,-0.048151592,-0.004771438,-0.010846751,-0.026032214,-0.052105155,-0.023457492,-0.014564606,0.058837019,-0.007213541,0.01097111,0.00522303,0.002467792,0.04105217,0.030405818,-0.041259917,0.020958054,0.009417857,0.049905003,0.124345002,0.123520936,-0.011588113,0.433523711,-0.001318347,-0.001883059,-0.000412837,0.024156354,-0.016403484,-0.021058109,0,0,0,0,0,0,1,2.92126435,5.112864429,5.051548939,6.006046533,-1.789695284,1.506020579,5.173869067,3.276247655,3.372359036,2.615349273,-0.639631496,0.777450668,4.473561906,3.879375398,-4.58509605,1.052671443,6.597907521,7.393279773,6.483320084,4.484227972
-0.317287516,-0.3599776,0.188895624,-0.6360493,-0.025220357,-0.187883505,-0.17662789,0.139853765,-0.56133646,0.08757691,0.136575877,0.11808423,0.093122694,-0.013736083,0.40459955,-0.087381738,-0.07588448,0.0722452,-0.20825973,0.05084742,-0.473195249,-0.53248805,0.168078737,-0.6972435,-0.13953367,0.051253726,-0.070547464,-0.053972573,-0.048151592,-0.004771438,-0.010846751,-0.026032214,-0.052105155,-0.023457492,-0.014564606,0.058837019,-0.007213541,0.01097111,0.00522303,0.002467792,0.04105217,0.030405818,-0.041259917,0.020958054,0.009417857,0.049905003,0.124345002,0.123520936,-0.011588113,0.433523711,-0.001318347,-0.001883059,-0.000412837,0.024156354,-0.016403484,-0.021058109,0,0,0,0,0,0,1,2.92126435,5.112864429,5.051548939,6.006046533,-1.789695284,1.506020579,5.173869067,3.276247655,3.372359036,2.615349273,-0.639631496,0.777450668,4.473561906,3.879375398,-4.58509605,1.052671443,6.597907521,7.393279773,6.483320084,4.484227972
-0.293889364,-0.2648449,0.1528181,-0.6223816,-0.03529721,-0.157956468,-0.1632559,0.133567647,-0.34139878,0.21319306,0.180075999,0.10156748,0.230983752,-0.12698741,0.5930922,-0.033817899,-0.037517644,0.099986464,-0.18860763,0.1041588,-0.629005246,-0.62220085,0.073795465,-0.7897876,-0.47203228,0.051253726,-0.070547464,-0.053972573,-0.048151592,-0.004771438,-0.010846751,-0.026032214,-0.052105155,-0.023457492,-0.014564606,0.058837019,-0.007213541,0.01097111,0.00522303,0.002467792,0.04105217,0.030405818,-0.041259917,0.020958054,0.009417857,0.049905003,0.124345002,0.123520936,-0.011588113,0.433523711,-0.001318347,-0.001883059,-0.000412837,0.024156354,-0.016403484,-0.021058109,0,0,0,0,0,0,1,2.92126435,5.112864429,5.051548939,6.006046533,-1.789695284,1.506020579,5.173869067,3.276247655,3.372359036,2.615349273,-0.639631496,0.777450668,4.473561906,3.879375398,-4.58509605,1.052671443,6.597907521,7.393279773,6.483320084,4.484227972
0.343915406,0.36360028,0.143945972,0.10174664,0.57181215,0.379285415,0.47114873,0.215346682,0.031240217,0.69972223,0.828705754,0.63910216,0.379269084,0.35176975,1.4039176,0.482033672,0.39767447,0.291623375,0.106579736,1.0386275,-0.333216692,-0.33886448,0.050606045,-0.40159765,-0.19020042,0.051253726,-0.070547464,-0.053972573,-0.048151592,-0.004771438,-0.010846751,-0.026032214,-0.052105155,-0.023457492,-0.014564606,0.058837019,-0.007213541,0.01097111,0.00522303,0.002467792,0.04105217,0.030405818,-0.041259917,0.020958054,0.009417857,0.049905003,0.124345002,0.123520936,-0.011588113,0.433523711,-0.001318347,-0.001883059,-0.000412837,0.024156354,-0.016403484,-0.021058109,0,0,0,0,0,0,1,2.92126435,5.112864429,5.051548939,6.006046533,-1.789695284,1.506020579,5.173869067,3.276247655,3.372359036,2.615349273,-0.639631496,0.777450668,4.473561906,3.879375398,-4.58509605,1.052671443,6.597907521,7.393279773,6.483320084,4.484227972
